entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,revenue_log,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,nace_level_1_code,nace_level_1_name,nace_level_2_code,nace_level_2_name,revenue_pct,sdg_id,sdg_name,sdg_confidence
1476,WEU,Western Europe,DE,Germany,1230000000.0,3.254,3.55,3.0,3.024,1500.0,1324.0,20.930280007143747,End-use,C.14.01.B,-0.25,-0.25,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",1.0,7.0,Affordable and Clean Energy,0.6187272815190848
1478,WEU,Western Europe,DE,Germany,1636372108.0,2.621,2.466,2.517,3.024,344641.0,126727.0,21.21574749975302,Disposal ,C.17.2.B,-0.2425,-0.236125,C,Manufacturing,17,Manufacture of paper and paper products,1.0,3.0,Good Health and Wellbeing,
1483,WEU,Western Europe,NL,Netherlands,13800000000.0,2.898,3.313,2.983,2.048,7528.0,15899.0,23.34793442918204,Manufacturing,C.32.4.B,-0.226068527,-0.226068527,G,Wholesale And Retail Trade,47,Retail trade,1.0,3.0,Good Health and Wellbeing,0.20229158151433707
1483,WEU,Western Europe,NL,Netherlands,13800000000.0,2.898,3.313,2.983,2.048,7528.0,15899.0,23.34793442918204,Raw materials,C.14.20.B,-0.009572589,-0.009572589,G,Wholesale And Retail Trade,47,Retail trade,1.0,8.0,Decent Work and Economic Growth,0.8187736129022595
1483,WEU,Western Europe,NL,Netherlands,13800000000.0,2.898,3.313,2.983,2.048,7528.0,15899.0,23.34793442918204,Operation,MTH002,-0.090427411,-0.090427411,G,Wholesale And Retail Trade,47,Retail trade,1.0,9.0,"Industry, Innovation and Infrastructure",0.3980561655773435
1484,NAM,Northern America,US,United States of America,391110000.0,3.292,4.056,2.57,2.786,146713.0,33991.0,19.78449941086389,,,,,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,3.0,Good Health and Wellbeing,1.0
1490,WEU,Western Europe,DE,Germany,2640000000.0,2.502,3.5,1.9,1.429,19929.0,11527.0,21.694044754483425,,,,,Q,Education,86,Human health activities,1.0,3.0,Good Health and Wellbeing,
1491,NAM,Northern America,US,United States of America,1870000000.0,2.99,3.229,2.8,2.786,1012.0,5847.0,21.349204268347663,,,,,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",1.0,7.0,Affordable and Clean Energy,0.21000351659645622
1493,NAM,Northern America,US,United States of America,2890000000.0,3.088,3.962,2.802,1.857,30424.0,73210.0,21.78452233941677,End-use,C.27.75.B,-0.074866644,-0.074866644,C,Manufacturing,13,Manufacture of textiles,0.072451218,3.0,Good Health and Wellbeing,0.4353789288859098
1493,NAM,Northern America,US,United States of America,2890000000.0,3.088,3.962,2.802,1.857,30424.0,73210.0,21.78452233941677,End-use,C.27.75.B,-0.074866644,-0.074866644,C,Manufacturing,27,Manufacture of electrical equipment,0.782646346,3.0,Good Health and Wellbeing,0.4353789288859098
1493,NAM,Northern America,US,United States of America,2890000000.0,3.088,3.962,2.802,1.857,30424.0,73210.0,21.78452233941677,End-use,C.27.75.B,-0.074866644,-0.074866644,C,Manufacturing,20,Manufacture of chemicals and chemical products,0.144902436,3.0,Good Health and Wellbeing,0.4353789288859098
1494,NAM,Northern America,US,United States of America,14000000000.0,3.383,3.022,4.9,2.214,4319.0,0.0,23.362323166633097,,,,,R,Human Health And Social Work Activities,92,Gambling and betting activities,1.0,3.0,Good Health and Wellbeing,0.6227388397032019
1504,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1402367000.0,3.156,3.744,3.0,2.286,31283.0,1758.0,21.06142736091796,Other,ENVIB010,-0.2,-0.2,C,Manufacturing,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.0,3.0,Good Health and Wellbeing,0.7947141374069099
1511,WEU,Western Europe,PT,Portugal,715595511.0,3.054,3.504,2.799,2.548,21603.0,6759.0,20.388625637919027,,,,,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,3.0,Good Health and Wellbeing,0.8006513251081196
1538,WEU,Western Europe,NL,Netherlands,610000000.0,2.805,3.9,1.655,2.214,142884.0,118052.0,20.228969516770977,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,
1553,WEU,Western Europe,GI,Gibraltar,1754500000.0,3.507,3.072,5.0,2.5,892.0,2497.0,21.285449753557508,,,,,R,Human Health And Social Work Activities,92,Gambling and betting activities,1.0,3.0,Good Health and Wellbeing,0.6176592999965926
1557,WEU,Western Europe,FR,France,2402800000.0,3.018,3.4,2.995,2.357,41609.0,5271.0,21.59990056135646,Raw materials,C.28.81.P,0.025,0.025,N,"Professional, Scientific And Technical Activities",77,Rental and leasing activities,0.633333333,12.0,Responsible Consumption and Production,0.693276100635183
1557,WEU,Western Europe,FR,France,2402800000.0,3.018,3.4,2.995,2.357,41609.0,5271.0,21.59990056135646,Raw materials,C.28.94.P,0.475,0.3894999999999994,G,Wholesale And Retail Trade,47,Retail trade,0.05,8.0,Decent Work and Economic Growth,0.8071825087516351
1557,WEU,Western Europe,FR,France,2402800000.0,3.018,3.4,2.995,2.357,41609.0,5271.0,21.59990056135646,Raw materials,C.28.94.P,0.475,0.3894999999999994,N,"Professional, Scientific And Technical Activities",77,Rental and leasing activities,0.633333333,12.0,Responsible Consumption and Production,0.7888391963810405
1557,WEU,Western Europe,FR,France,2402800000.0,3.018,3.4,2.995,2.357,41609.0,5271.0,21.59990056135646,Raw materials,C.28.94.P,0.475,0.3894999999999994,H,Transportation And Storage,49,Land transport and transport via pipelines,0.316666667,8.0,Decent Work and Economic Growth,0.8201491844398928
1557,WEU,Western Europe,FR,France,2402800000.0,3.018,3.4,2.995,2.357,41609.0,5271.0,21.59990056135646,Raw materials,C.28.81.P,0.025,0.025,G,Wholesale And Retail Trade,47,Retail trade,0.05,8.0,Decent Work and Economic Growth,0.8170097355558334
1557,WEU,Western Europe,FR,France,2402800000.0,3.018,3.4,2.995,2.357,41609.0,5271.0,21.59990056135646,Raw materials,C.28.81.P,0.025,0.025,H,Transportation And Storage,49,Land transport and transport via pipelines,0.316666667,8.0,Decent Work and Economic Growth,0.8465488817928069
1564,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,581000000.0,2.822,3.0,3.0,2.286,426.0,2280.0,20.18026131653735,,,,,N,"Professional, Scientific And Technical Activities",82,"Office administrative, office support and other business support activities",1.0,12.0,Responsible Consumption and Production,0.7887035709183358
1575,NAM,Northern America,US,United States of America,6967200000.0,2.845,3.834,2.362,1.643,26095.0,28933.0,22.66447925948633,Other,ENVIB010,-0.3,-0.3,C,Manufacturing,32,Other manufacturing,0.226531635,3.0,Good Health and Wellbeing,
1575,NAM,Northern America,US,United States of America,6967200000.0,2.845,3.834,2.362,1.643,26095.0,28933.0,22.66447925948633,Other,ENVIB010,-0.3,-0.3,C,Manufacturing,20,Manufacture of chemicals and chemical products,0.773468365,3.0,Good Health and Wellbeing,
1588,WEU,Western Europe,ES,Spain,211200000.0,3.524,3.9,3.0,3.476,734.0,202.0,19.16831611453123,End-use,H.49.6.B,-0.1,-0.1,H,Transportation And Storage,52,"Warehousing, storage and support activities for transportation",1.0,7.0,Affordable and Clean Energy,0.4036329009933355
1589,WEU,Western Europe,IT,Italy,353567895.0,3.375,3.9,3.0,2.881,7593.0,11597.0,19.68358609275073,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,15,Manufacture of leather and related products of other materials,1.0,3.0,Good Health and Wellbeing,0.8271238717331837
1594,WEU,Western Europe,NL,Netherlands,857000000.0,2.741,3.484,1.765,2.571,1683.0,13541.0,20.56894847772892,,,,,Q,Education,86,Human health activities,1.0,3.0,Good Health and Wellbeing,
1609,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,6253400000.0,3.329,3.836,2.92,2.905,95262.0,4562.0,22.556391152940275,Other,ENVIB010,-0.1,-0.1,G,Wholesale And Retail Trade,45,Wholesale and retail trade and repair of motor vehicles and motorcycles,1.0,9.0,"Industry, Innovation and Infrastructure",0.39983493364854855
1615,WEU,Western Europe,FR,France,2820000000.0,2.942,2.899,2.841,3.138,1900.0,30900.0,21.760002722251045,Operation,J.58.101.B,-0.25,-0.25,N,"Professional, Scientific And Technical Activities",80,Investigation and security activities,0.648792614,3.0,Good Health and Wellbeing,0.38547262307897207
1615,WEU,Western Europe,FR,France,2820000000.0,2.942,2.899,2.841,3.138,1900.0,30900.0,21.760002722251045,Operation,J.58.101.B,-0.25,-0.25,O,Administrative And Support Service Activities,84,Public administration and defence; compulsory social security,0.351207386,4.0,Quality Education,0.3647331869467447
1618,WEU,Western Europe,DE,Germany,1540000000.0,2.843,3.9,1.9,2.071,112.0,3.0,21.1550482540213,Operation,MTH002,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,
1637,WEU,Western Europe,FR,France,1160000000.0,2.97,3.0,3.0,2.881,3389.0,1220.0,20.87168584292675,Other,ENVIB010,-0.1,-0.1,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,1.0,3.0,Good Health and Wellbeing,0.5918874765979204
1637,WEU,Western Europe,FR,France,1160000000.0,2.97,3.0,3.0,2.881,3389.0,1220.0,20.87168584292675,Transportation,M.70.5.P,0.25,0.25,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,1.0,12.0,Responsible Consumption and Production,0.6070766200288489
1639,WEU,Western Europe,ES,Spain,1439919000.0,3.832,3.595,4.9,2.976,4992.0,59700.0,21.08785269964672,,,,,R,Human Health And Social Work Activities,92,Gambling and betting activities,1.0,3.0,Good Health and Wellbeing,1.0
1644,WEU,Western Europe,CH,Switzerland,2000000000.0,3.445,4.067,2.6,3.338,190865.0,155446.0,21.41641301800636,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,3.0,Good Health and Wellbeing,1.0
1645,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,535412000.0,2.992,3.1,3.0,2.786,21.0,44.0,20.098547103816124,,,,,J,Information and communication,62,"Computer programming, consultancy and related activities",1.0,9.0,"Industry, Innovation and Infrastructure",0.42916445929190755
1647,NAM,Northern America,US,United States of America,29000000000.0,3.366,4.545,2.953,1.738,129340.0,16734.0,24.090561666967368,,,,,C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",1.0,3.0,Good Health and Wellbeing,0.4149314596644592
1650,WEU,Western Europe,FR,France,1770000000.0,3.137,4.0,2.332,2.548,19731.0,36015.0,21.29424538409712,,,,,M,"Professional, scientific and technical activities",75,Veterinary activities,0.5,2.0,Zero Hunger,
1650,WEU,Western Europe,FR,France,1770000000.0,3.137,4.0,2.332,2.548,19731.0,36015.0,21.29424538409712,,,,,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.5,2.0,Zero Hunger,
1655,WEU,Western Europe,LU,Luxembourg,504771299.0,2.559,2.891,2.189,2.405,348.0,1608.0,20.039616013375333,Operation,MTH001,-0.25,-0.25,J,Information and communication,63,Information service activities,0.562946718,9.0,"Industry, Innovation and Infrastructure",0.6087216140691107
1655,WEU,Western Europe,LU,Luxembourg,504771299.0,2.559,2.891,2.189,2.405,348.0,1608.0,20.039616013375333,Operation,MTH001,-0.25,-0.25,J,Information and communication,62,"Computer programming, consultancy and related activities",0.437053282,9.0,"Industry, Innovation and Infrastructure",0.6087216140691107
1658,WEU,Western Europe,FR,France,10368400000.0,2.441,2.507,1.935,2.929,24264.0,51841.0,23.062028556155493,,,,,J,Information and communication,61,Telecommunications,1.0,9.0,"Industry, Innovation and Infrastructure",
1665,WEU,Western Europe,SE,Sweden,1040000000.0,2.743,2.948,3.053,2.0,354.0,93.0,20.76248655106123,Operation,MTH002,-0.1,-0.1,J,Information and communication,62,"Computer programming, consultancy and related activities",0.803451582,9.0,"Industry, Innovation and Infrastructure",0.6081920214160065
1665,WEU,Western Europe,SE,Sweden,1040000000.0,2.743,2.948,3.053,2.0,354.0,93.0,20.76248655106123,Operation,MTH002,-0.1,-0.1,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.196548418,3.0,Good Health and Wellbeing,0.6238093043206513
1665,WEU,Western Europe,SE,Sweden,1040000000.0,2.743,2.948,3.053,2.0,354.0,93.0,20.76248655106123,End-use,J.58.36.B,-0.049137105,-0.049137105,J,Information and communication,62,"Computer programming, consultancy and related activities",0.803451582,9.0,"Industry, Innovation and Infrastructure",1.0
1665,WEU,Western Europe,SE,Sweden,1040000000.0,2.743,2.948,3.053,2.0,354.0,93.0,20.76248655106123,End-use,J.58.36.B,-0.049137105,-0.049137105,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.196548418,12.0,Responsible Consumption and Production,0.7992904441652342
1672,WEU,Western Europe,SE,Sweden,49800000000.0,2.789,3.25,2.596,2.19,4200.0,1852.0,24.63128082099709,Operation,MTH002,-0.141,-0.141,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",1.0,9.0,"Industry, Innovation and Infrastructure",0.558769466417238
1696,WEU,Western Europe,FI,Finland,2063500000.0,2.651,3.543,1.975,1.857,2096.0,2143.0,21.447669407641524,,,,,Q,Education,86,Human health activities,1.0,3.0,Good Health and Wellbeing,
1710,WEU,Western Europe,FR,France,1520000000.0,3.157,3.548,2.878,2.786,33357.0,21636.0,21.14197617246249,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.333333333,3.0,Good Health and Wellbeing,0.7883785051852275
1710,WEU,Western Europe,FR,France,1520000000.0,3.157,3.548,2.878,2.786,33357.0,21636.0,21.14197617246249,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,22,Manufacture of rubber and plastic products,0.333333333,3.0,Good Health and Wellbeing,0.7883785051852275
1710,WEU,Western Europe,FR,France,1520000000.0,3.157,3.548,2.878,2.786,33357.0,21636.0,21.14197617246249,Other,ENVIB010,-0.1,-0.1,F,Construction,43,Specialised construction activities,0.333333333,7.0,Affordable and Clean Energy,0.22299056285889687
1710,WEU,Western Europe,FR,France,1520000000.0,3.157,3.548,2.878,2.786,33357.0,21636.0,21.14197617246249,Operation,MTH002,-0.2,-0.2,C,Manufacturing,22,Manufacture of rubber and plastic products,0.333333333,3.0,Good Health and Wellbeing,0.7871100956858708
1710,WEU,Western Europe,FR,France,1520000000.0,3.157,3.548,2.878,2.786,33357.0,21636.0,21.14197617246249,Operation,MTH002,-0.2,-0.2,F,Construction,43,Specialised construction activities,0.333333333,7.0,Affordable and Clean Energy,0.23476498532891124
1710,WEU,Western Europe,FR,France,1520000000.0,3.157,3.548,2.878,2.786,33357.0,21636.0,21.14197617246249,Operation,MTH002,-0.2,-0.2,C,Manufacturing,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.333333333,3.0,Good Health and Wellbeing,0.7871100956858708
1711,WEU,Western Europe,FR,France,3331900000.0,2.886,3.695,2.948,1.357,106232.0,144872.0,21.926808549095966,Operation,MTH002,-0.1,-0.1,C,Manufacturing,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.03030303,3.0,Good Health and Wellbeing,0.541132084216841
1711,WEU,Western Europe,FR,France,3331900000.0,2.886,3.695,2.948,1.357,106232.0,144872.0,21.926808549095966,Raw materials,C.32.34.B,-0.484848485,-0.484848485,C,Manufacturing,22,Manufacture of rubber and plastic products,0.045454545,3.0,Good Health and Wellbeing,0.7961912182603635
1711,WEU,Western Europe,FR,France,3331900000.0,2.886,3.695,2.948,1.357,106232.0,144872.0,21.926808549095966,Raw materials,C.32.34.B,-0.484848485,-0.484848485,C,Manufacturing,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.03030303,3.0,Good Health and Wellbeing,0.7961912182603635
1711,WEU,Western Europe,FR,France,3331900000.0,2.886,3.695,2.948,1.357,106232.0,144872.0,21.926808549095966,Operation,MTH002,-0.1,-0.1,C,Manufacturing,22,Manufacture of rubber and plastic products,0.045454545,3.0,Good Health and Wellbeing,0.541132084216841
1711,WEU,Western Europe,FR,France,3331900000.0,2.886,3.695,2.948,1.357,106232.0,144872.0,21.926808549095966,Operation,MTH002,-0.1,-0.1,C,Manufacturing,32,Other manufacturing,0.924242424,3.0,Good Health and Wellbeing,0.541132084216841
1711,WEU,Western Europe,FR,France,3331900000.0,2.886,3.695,2.948,1.357,106232.0,144872.0,21.926808549095966,Raw materials,C.32.34.B,-0.484848485,-0.484848485,C,Manufacturing,32,Other manufacturing,0.924242424,3.0,Good Health and Wellbeing,0.7961912182603635
1722,WEU,Western Europe,IT,Italy,355000000.0,3.244,4.0,2.471,2.81,5242.0,8772.0,19.687628350256592,,,,,C,Manufacturing,20,Manufacture of chemicals and chemical products,0.101442741,3.0,Good Health and Wellbeing,
1722,WEU,Western Europe,IT,Italy,355000000.0,3.244,4.0,2.471,2.81,5242.0,8772.0,19.687628350256592,,,,,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.898557259,3.0,Good Health and Wellbeing,
1735,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,756321000.0,3.073,3.807,2.112,2.905,71077.0,0.0,20.443976448522186,Operation,I.55.06.B,-0.080980695,-0.080980695,T,Other Service Activities,97,Activities of households as employers of domestic personnel,0.031104959,3.0,Good Health and Wellbeing,
1735,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,756321000.0,3.073,3.807,2.112,2.905,71077.0,0.0,20.443976448522186,Operation,I.55.06.B,-0.080980695,-0.080980695,C,Manufacturing,10,Manufacture of food products,0.031104959,3.0,Good Health and Wellbeing,
