entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,revenue_log,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,nace_level_1_code,nace_level_1_name,nace_level_2_code,nace_level_2_name,revenue_pct,sdg_id,sdg_name,Sector_Comp_1,Sector_Comp_2,Sector_Comp_3,Sector_Comp_4,Sector_Comp_5,Sector_Comp_6,Sector_Comp_7,Sector_Comp_8,Sector_Comp_9,Sector_Comp_10,num_activities,avg_env_score_adjustment,has_activity,revenue_x_environmental_score,revenue_x_governance_score,E_x_S,S_x_G,country_ts2_per_revenue,target_scope_1_log,target_scope_2_log,sector_avg_scope2_log,sector_median_scope2_log,country_avg_scope2_log,country_avg_scope2_per_revenue,country_avg_esg,rev_x_env,rev_x_gov,env_x_gov,esg_sum,sector1_x_country,ESG_Comp_1,ESG_Comp_2
1768,NAM,Northern America,CA,Canada,44500000000.0,3.38,3.999,3.9,1.643,128994.0,66114.0,24.51875502614108,Other,ENVIB010,-0.1,-0.1,I,Accommodation And Food Service Activities,56,Food and beverage service activities,1.0,9.0,"Industry, Innovation and Infrastructure",-0.1445729755441848,-0.1753455869549404,-0.1513748349729374,0.9842530297519752,0.0666818729714553,-0.0304206751836213,0.0804297867638077,0.1269337797768058,-0.2238882367845439,-0.1611723258683064,1,-0.1,1,177955500000.0,73113500000.0,15.5961,6.4077,8.23447626268811e-06,11.767528922902711,11.099150928990923,9.140650932404782,8.977332814996963,9.793829150431462,1.0142715467151869e-05,3.7438333333333333,177955500000.0,73113500000.0,6.5703570000000004,9.542,-1.1904827353447784e-06,39871617375.31935,-0.6337151873058156
1776,WEU,Western Europe,NO,Norway,645700000.0,3.017,3.509,3.006,2.143,180.1,2298.2,20.285845559145404,Operation,MTH002,-0.1,-0.1,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,0.999736422,3.0,Good Health and Wellbeing,-0.2365173895604402,-0.0761879256071821,-0.1998819763423833,0.0872652635310796,-0.3420571591142715,-0.3189141884593136,-1.104031743513956,-1.2252188371485644,0.1812600478606551,0.7624337986132019,2,-0.1,1,2265761300.0,1383735099.9999998,10.548054,6.441857999999999,5.222593576580707e-05,5.199049364889368,7.740316515324761,8.75505619341313,9.022087625056667,10.031882372979657,0.00013120768568434868,3.4763333333333333,2265761300.0,1383735099.9999998,7.519786999999999,8.658,-1.2352341994679917e-05,-3982682624.6806517,-0.10979918295129816
1777,NAM,Northern America,US,United States of America,609000000.0,2.958,3.5,3.063,1.857,144025.0,1597469.0,20.227328827316207,Operation,MTH004,-0.25,-0.25,C,Manufacturing,22,Manufacture of rubber and plastic products,1.0,9.0,"Industry, Innovation and Infrastructure",-0.3251262721640776,-0.1328563621248787,-0.2605816396527363,-0.6040067694572119,0.2348364670623819,-0.1806738605071802,-0.5756696184562233,-0.2750510618751569,-0.8768915693468903,-1.2671585847410487,2,-0.25,1,2131500000.0,1130913000.0,10.7205,5.687991,4.5487802618851305e-05,11.8777491178155,14.28393168571477,11.576033777882154,11.470181003859555,9.558663510576434,1.3481632512183627e-05,3.565965986394558,2131500000.0,1130913000.0,6.4995,8.42,-1.478927969440249e-05,-4019382624.6806498,-0.09146495308203885
1782,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,352806000.0,2.988,3.9,1.75,2.833,60.0,0.0,19.68142889158944,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,-0.2020996221309397,-0.2020996988328295,-0.1502649496717048,-0.3313565779430995,-0.2998400207480256,-0.4816221433023002,1.2219606457097376,-0.2329155369991831,-0.2275543301989229,-0.1926857055512954,1,-0.1,1,1375943400.0,999499398.0,6.825,4.957750000000001,9.190606958410844e-06,4.110873864173311,0.0,8.692736115246955,8.480201539915154,7.839892076213068,9.367221878971305e-06,3.5126612903225807,1375943400.0,999499398.0000001,11.0487,8.483,-1.8574181934488167e-06,-4275576624.680654,-0.13332059609510705
1784,WEU,Western Europe,BE,Belgium,506778000.0,2.651,3.213,1.833,2.619,484.0,610.0,20.04358359781324,Operation,MTH002,-0.1,-0.1,P,Public Administration And Defence; Compulsory Social Security,85,Education,1.0,4.0,Quality Education,-0.2149677471239019,-0.2259665433213082,-0.1394688761671613,-0.2205707260022204,-0.6118308051191458,-0.0693233900379215,-0.1272758057887869,3.693284641452802,1.2484969011666378,1.7553436217546796,1,-0.1,1,1628277714.0,1327251582.0,5.889429,4.800627,2.31221934781612e-06,6.184148890937483,6.415096959171596,8.218977067935077,8.395157685917635,7.292283950352468,1.8109928038224607e-06,3.1710000000000003,1628277714.0,1327251582.0,8.414847000000002,7.665000000000001,-4.970525840563291e-07,-4121604624.6806536,0.5063609686448033
1785,WEU,Western Europe,SE,Sweden,827000000.0,3.01,4.0,1.95,2.5,22773.0,1600.0,20.53331525419716,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,-0.2020996221309397,-0.2020996988328295,-0.1502649496717048,-0.3313565779430995,-0.2998400207480256,-0.4816221433023002,1.2219606457097376,-0.2329155369991831,-0.2275543301989229,-0.1926857055512954,1,-0.1,1,3308000000.0,2067500000.0,7.8,4.875,1.0694268470598077e-06,10.03337481337055,7.378383712996714,8.692736115246955,8.480201539915154,7.401859980392121,4.0203112473878347e-07,3.319125,3308000000.0,2067500000.0,10.0,8.45,-2.1613076168746938e-07,-3801382624.6806526,-0.2576222711145963
1791,WEU,Western Europe,NL,Netherlands,989000000.0,3.114,3.545,3.0,2.476,7019.0,108836.0,20.71220489059811,Raw materials,C.32.34.B,-1.0,-1.0,C,Manufacturing,32,Other manufacturing,0.5,3.0,Good Health and Wellbeing,-0.1924679366510806,-0.003210342946292,-0.3432409126877253,-0.8346738503776702,1.8393585395282177,0.2323222817649039,-0.1008581525255168,-0.025724743835963,-0.0593742741896157,0.0492274072792185,4,-0.75,1,3506005000.0,2448764000.0,10.635,7.428,2.870823443040889e-05,8.856518497019858,11.597606629121495,9.688135216471387,10.42519376739833,8.69614039755072,2.2134828802156627e-05,3.276884615384615,3506005000.0,2448764000.0,8.77742,9.021,-5.52541464571631e-06,-3639382624.680652,-0.17377536004315214
1794,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,458900000.0,3.15,3.105,2.966,3.452,89.58,154.55,19.944342881544188,Other,ENVIB010,-0.1,-0.1,J,Information and communication,63,Information service activities,1.0,9.0,"Industry, Innovation and Infrastructure",-0.2229525114868606,-0.2891710991524561,-0.1832691230285439,-0.219121015795168,-0.7286821755574588,0.235342470168143,-0.5564397945390988,0.2909276024414768,0.1329388509375559,-0.8503510230903963,1,-0.1,1,1424884500.0,1584122800.0,9.20943,10.238632,9.190606958410844e-06,4.506233438128068,5.046967223343646,8.812584040680367,9.272512507066661,7.839892076213068,9.367221878971305e-06,3.5126612903225807,1424884500.0,1584122800.0,10.71846,9.523,-2.0490689034663145e-06,-4169482624.6806545,0.1498476486730723
1796,NAM,Northern America,US,United States of America,1440000000.0,3.201,3.75,2.981,2.476,10991.0,142319.0,21.08790895122877,Raw materials,C.22.34.B,-0.75,-0.75,C,Manufacturing,22,Manufacture of rubber and plastic products,1.0,3.0,Good Health and Wellbeing,-0.2084963460359305,-0.1030856672992084,-0.1428804597140813,-0.314341638042162,0.0875718474352262,-0.0956935698482329,-0.3042402217754854,-0.1239783493714071,-0.4526556025442932,-0.6557602607137941,1,-0.75,1,5400000000.0,3565440000.0,11.17875,7.380955999999999,4.5487802618851305e-05,9.30492301446213,11.865833322339716,11.576033777882154,11.470181003859555,9.558663510576434,1.3481632512183627e-05,3.565965986394558,5400000000.0,3565440000.0,9.285,9.207,-9.484040635234128e-06,-3188382624.6806517,-0.3580738958382543
1798,NAM,Northern America,US,United States of America,16100000000.0,2.739,3.216,2.639,2.0,29072.0,22926.0,23.50208510899894,Operation,MTH002,-0.1,-0.1,M,"Professional, scientific and technical activities",71,Architectural and engineering activities; technical testing and analysis,0.87,11.0,Sustainable Cities and Communities,-0.2352756731799115,-0.2214102661175103,1.8360075177175408,-0.0610728061081246,-0.1198959868006392,-0.184693990264772,0.2737816102207005,-0.1187316701743847,-0.1354249522928586,-0.1204743388661357,4,-0.1,1,51777600000.0,32200000000.0,8.487024,5.278,4.5487802618851305e-05,10.27756518740266,10.040070534322664,7.930427267962083,7.98514393119862,9.558663510576434,1.3481632512183627e-05,3.565965986394558,51777600000.0,32200000000.0,6.432,7.855,-1.0702173382625182e-05,11471617375.319345,0.36428644582941655
1799,NAM,Northern America,US,United States of America,2240000000.0,3.205,4.75,2.25,1.571,59459.0,2751.0,21.529741703259788,Other,ENVIB010,-0.1,-0.1,D,"Electricity, Gas, Steam And Air Conditioning Supply",35,"Electricity, gas, steam and air conditioning supply",1.0,7.0,Affordable and Clean Energy,-0.086273809023907,-0.1187280886232117,-0.0910926895185455,-0.1194128501752239,0.1838897953957521,0.0720298421954589,-0.3048374875068817,0.2549723975744274,-0.12762689197334,-0.4096513762870841,1,-0.1,1,10640000000.0,3519040000.0,10.6875,3.53475,4.5487802618851305e-05,10.993059096552088,7.920083199053234,8.10729852460024,8.027802848370312,9.558663510576434,1.3481632512183627e-05,3.565965986394558,10640000000.0,3519040000.0,7.46225,8.571,-3.9244059960559535e-06,-2388382624.680649,-0.9610641847174001
1807,WEU,Western Europe,NL,Netherlands,2272329000.0,2.347,2.598,2.0,2.31,2071.0,160.0,21.5440711341,Raw materials,C.14.45.B,-0.1,-0.1,G,Wholesale And Retail Trade,47,Retail trade,0.098819757,9.0,"Industry, Innovation and Infrastructure",-0.0014772798317722,-0.1022928383550244,-0.0297189401519137,-0.0467861496434653,-0.1416972427549921,-0.0167082676141805,-0.1341388491125799,0.0145788097220357,0.114126804309879,-0.1429477265781428,2,-0.1,1,5903510742.0,5249079990.0,5.196,4.62,2.870823443040889e-05,7.636269603379373,5.081404364984463,9.96575113437934,10.255797985839772,8.69614039755072,2.2134828802156627e-05,3.276884615384615,5903510742.0,5249079990.0,6.00138,6.9079999999999995,-4.241009572983132e-08,-2356053624.6806536,1.0669657196822115
1813,LATAM,Latin America,MX,Mexico,6667600000.0,3.064,3.8,2.964,1.857,91346.0,176823.0,22.620525812183185,Operation,MTH002,-0.1,-0.1,C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",1.0,3.0,Good Health and Wellbeing,-0.1537639207025958,-0.0962956455353956,-0.0825024776649085,-0.0611075225338609,-0.1761238535091131,-0.102077041231913,-0.2902503895614745,-0.2697662296926795,-0.2413812552034629,0.4254745445211471,1,-0.1,1,25336880000.0,12381733200.0,11.2632,5.504148,2.6519737236786848e-05,11.42242072054439,12.082910166579278,10.162381178741452,10.589735991404917,12.082910166579278,2.6519737236786848e-05,3.8,25336880000.0,12381733200.0,7.0565999999999995,8.620999999999999,-4.07777877353097e-06,2039217375.319349,-0.31547149916512596
1824,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,3044500000.0,3.226,3.625,3.233,2.5,108280.0,3070.0,21.83660252134137,Operation,MTH004,-0.25,-0.25,C,Manufacturing,10,Manufacture of food products,1.0,3.0,Good Health and Wellbeing,-0.2205563306309887,-0.2413288036380869,-0.1285776940766982,-0.0302956623493282,-0.3054288661871325,-0.0625763486627381,-0.2151699703188845,0.2032005511330708,-0.2250539337454275,-0.3990051943710836,2,-0.25,1,11036312500.0,7611250000.0,11.719625,8.0825,9.190606958410844e-06,11.59248497900144,8.029758520440822,8.388512915584489,8.925543386961966,7.839892076213068,9.367221878971305e-06,3.5126612903225807,11036312500.0,7611250000.0,9.0625,9.358,-2.0270465470187273e-06,-1583882624.6806524,-0.3196780081131635
1827,NAM,Northern America,US,United States of America,1210000000.0,3.512,3.144,4.75,2.69,8842.0,15808.0,20.91388619738151,Other,ENVIB010,-0.1,-0.1,R,Human Health And Social Work Activities,92,Gambling and betting activities,1.0,3.0,Good Health and Wellbeing,-0.1772642120083365,-0.1654317904336846,-0.0815632109969157,-0.0469448469812878,-0.2157441595209018,-0.053436970358757,-0.1747172955115111,0.0743242651404355,-0.13173748275236,-0.1841317081051691,1,-0.1,1,3804240000.0,3254900000.0,14.934,12.7775,4.5487802618851305e-05,9.087381464575737,9.668334677096189,8.000384769155028,8.666302614004078,9.558663510576434,1.3481632512183627e-05,3.565965986394558,3804240000.0,3254900000.0,8.45736,10.584,-8.063359487221423e-06,-3418382624.6806517,-0.39525078847426737
1835,NAM,Northern America,US,United States of America,4300000000.0,2.786,1.955,3.993,2.833,59511.0,58870.0,22.181880859878486,Disposal ,Q.86.1.P,0.03242468,0.03242468,F,Construction,43,Specialised construction activities,0.54982032,7.0,Affordable and Clean Energy,-0.6813789178052571,7.453457316782681,0.4901430270114373,0.1913380567458538,-0.1802445219131959,0.045305731625475,-0.0297977102331405,0.2046984625391435,-0.0544498878404839,-0.2682493073361618,3,0.03242468,1,8406500000.0,12181900000.0,7.806315,11.312169,4.5487802618851305e-05,10.993933251871177,10.983103888458638,7.972104506216906,7.902723854292391,9.558663510576434,1.3481632512183627e-05,3.565965986394558,8406500000.0,12181900000.0,5.538515,8.781,-3.0994429721772036e-05,-328382624.68065417,0.9687705848396361
1843,NAM,Northern America,US,United States of America,1439800000.0,3.01,3.732,3.066,1.643,129280.0,131187.0,21.08777005269402,Raw materials,C.32.34.B,-0.936935686,-0.936935686,C,Manufacturing,27,Manufacture of electrical equipment,0.063064314,3.0,Good Health and Wellbeing,-1.6494612008773522,24.86384302644872,0.1540694561554443,1.1067970878630289,-0.6501173217760592,0.3401937882651358,0.806528719169453,0.7672782234323512,0.4731313008360457,0.1920020707475742,4,-0.936935686,1,5373333600.0,2365591400.0,11.442312,5.037438,4.5487802618851305e-05,11.76974360887352,11.78438668789446,9.761649895339023,9.469044351270945,9.558663510576434,1.3481632512183627e-05,3.565965986394558,5373333600.0,2365591400.0,6.131676000000001,8.441,-7.503036553296244e-05,-3188582624.6806498,-0.28522215037260185
1851,WEU,Western Europe,IE,Ireland,1392010000.0,3.56,3.855,3.583,3.0,48501.0,11141.0,21.054014583459267,Operation,G.47.4.B,-0.1,-0.1,C,Manufacturing,10,Manufacture of food products,1.0,3.0,Good Health and Wellbeing,-0.156211375269386,-0.1573218880558126,-0.0768784869260623,-0.0274860844882202,-0.1825608191895309,-0.0366448139260119,-0.1239903977068158,0.1151474571327065,-0.1267367847435618,-0.2216835655288108,1,-0.1,1,5366198550.0,4176030000.0,13.812465,10.749,4.026631224046934e-06,10.78936031318875,9.31847703058076,8.388512915584489,8.925543386961966,7.116744066756655,1.8450889096044845e-06,3.564,5366198550.0,4176030000.0,11.565,10.438,-6.290056012110227e-07,-3236372624.6806536,-0.7082216596576824
1852,WEU,Western Europe,LU,Luxembourg,678999000.0,2.687,3.098,3.0,1.571,415.63,3074.36,20.33613021424059,Operation,J.58.20.P,0.1,0.1,J,Information and communication,62,"Computer programming, consultancy and related activities",0.5,9.0,"Industry, Innovation and Infrastructure",-0.1743469977026026,-0.1871944067490651,-0.0922768672978635,-0.1312367629807922,-0.2784508275008718,-0.0487811557463395,-0.1961816616194372,0.3665131747024351,-0.0499927926128055,-0.4463892523516879,2,0.1,1,2103538902.0,1066707429.0,9.294,4.713,3.3218989110173384e-05,6.03219853775601,8.031177246558821,7.326217478249711,7.869793956908094,8.861578561657744,1.9547900433311356e-05,3.3801666666666663,2103538902.0,1066707429.0,4.8669579999999995,7.669,-5.791631018074179e-06,-3949383624.680649,0.3357735416378056
1860,WEU,Western Europe,ES,Spain,1885982000.0,2.929,3.0,3.0,2.714,5139.36,15118.61,21.35771447763388,Operation,MTH002,-0.1,-0.1,J,Information and communication,63,Information service activities,0.5,16.0,"Peace, Justice and Strong Institutions",-0.1892110065462798,-0.2377440546225423,-0.1612095142861822,-0.0753085169982661,-0.5039740566958855,0.0341873821627669,-0.3376799122180701,0.0414336610541173,0.4204755296791387,-0.5357463144095741,2,-0.1,1,5657946000.0,5118555148.0,9.0,8.142,1.0041005413315722e-05,8.544878394907107,9.623747855750068,8.812584040680367,9.272512507066661,7.863797924974199,1.3146993856228642e-05,3.476777777777778,5657946000.0,5118555148.0,8.142,8.714,-1.8998687409901118e-06,-2742400624.680653,0.3174769879329065
1866,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,9446500000.0,2.847,3.097,3.0,2.214,16309.0,1741.0,22.968910139583507,Other,ENVIB010,-0.1,-0.1,L,Financial And Insurance Activities,68,Real estate activities,0.890457112,3.0,Good Health and Wellbeing,-0.1965978732001359,-0.2098382588682739,-0.1572864596641906,-0.1216335234485458,-1.1062795096033162,4.420568515018884,0.882505983704702,-0.5244301935857463,0.1137258135245808,0.2355444888701482,2,-0.1,1,29255810500.0,20914551000.0,9.291,6.642,9.190606958410844e-06,9.69953369561506,7.462789157412448,8.969776402808327,8.866669777975329,7.839892076213068,9.367221878971305e-06,3.5126612903225807,29255810500.0,20914551000.0,6.856758,8.311,-1.8068537814419415e-06,4818117375.319347,0.307957700085935
1869,NAM,Northern America,US,United States of America,10043408000.0,3.404,4.612,3.0,1.714,51703.0,39724.0,23.03018233594316,Operation,MTH002,-0.1,-0.1,C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",1.0,3.0,Good Health and Wellbeing,-0.1537639207025958,-0.0962956455353956,-0.0825024776649085,-0.0611075225338609,-0.1761238535091131,-0.102077041231913,-0.2902503895614745,-0.2697662296926795,-0.2413812552034629,0.4254745445211471,1,-0.1,1,46320197696.0,17214401312.0,13.836,5.142,4.5487802618851305e-05,10.853290426942731,10.589735991404917,10.162381178741452,10.589735991404917,9.558663510576434,1.3481632512183627e-05,3.565965986394558,46320197696.0,17214401312.0,7.904968,9.326,-6.9943828748203826e-06,5415025375.319349,-1.0612102201755835
1925,NAM,Northern America,US,United States of America,1318471000.0,2.948,3.097,3.0,2.619,358.0,1166.0,20.999738569583247,Disposal ,Q.86.1.P,0.03242468,0.03242468,M,"Professional, scientific and technical activities",72,Scientific research and development,0.06484936,3.0,Good Health and Wellbeing,-0.1916416777655588,-0.205095705122765,-0.121571737562317,-0.2437980324604603,-0.2638396830926463,-0.1924578190706669,0.3043792591078004,0.3906807306057813,-0.0413653598631231,-0.2917745242051797,3,0.03242468,1,4083304687.0,3453075549.0000005,9.291,7.857000000000001,4.5487802618851305e-05,5.883322388488279,7.062191632286556,8.743137513431872,9.2093398716426,9.558663510576434,1.3481632512183627e-05,3.565965986394558,4083304687.0,3453075549.0000005,8.111043,8.716,-8.717358811745244e-06,-3309911624.6806526,0.2336724369183985
1926,WEU,Western Europe,FR,France,569700000.0,2.96,3.084,3.0,2.69,7166.0,2386.0,20.16062046620593,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",1.0,7.0,Affordable and Clean Energy,-0.2408024093572221,0.1094757528355546,-0.1686775963459327,-0.2630275402282361,-0.2093605428446343,-0.1451682256537337,-0.7794755666668364,-0.2890598332842943,-0.7372703542024934,-0.9555751694675207,1,-0.1,1,1756954800.0,1532493000.0,9.252,8.07,1.4630044194219064e-05,8.877242435993919,7.77779262633883,10.513691582646233,11.00839664134826,8.555753572198892,8.915957793295588e-06,3.3401162790697674,1756954800.0,1532493000.0,8.295960000000001,8.774,-3.5229498909705898e-06,-4058682624.680654,0.23563438125528824
