entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,revenue_log,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,nace_level_1_code,nace_level_1_name,nace_level_2_code,nace_level_2_name,revenue_pct,sdg_id,sdg_name,Sector_Comp_1,Sector_Comp_2,Sector_Comp_3,Sector_Comp_4,Sector_Comp_5,Sector_Comp_6,Sector_Comp_7,Sector_Comp_8,Sector_Comp_9,Sector_Comp_10,num_activities,avg_env_score_adjustment,has_activity,revenue_x_environmental_score,revenue_x_governance_score,E_x_S,S_x_G,country_ts2_per_revenue,target_scope_1_log,target_scope_2_log
2269,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1015194000.0,3.058,3.65,2.0,3.262,9110.18,31589.14,20.738345565166536,Other,ENVIB010,-0.1,-0.1,P,Public Administration And Defence; Compulsory Social Security,85,Education,1.0,4.0,Quality Education,-0.2149677471239019,-0.2259665433213082,-0.1394688761671613,-0.2205707260022204,-0.6118308051191458,-0.0693233900379215,-0.1272758057887869,3.693284641452802,1.2484969011666378,1.7553436217546796,1,-0.1,1,3705458100.0,3311562828.0,7.3,6.524,9.190606958410844e-06,9.117257509857197,10.36060032556852
1214,WEU,Western Europe,LU,Luxembourg,1116728000.0,2.449,2.465,2.143,2.786,747.0,111.0,20.83366881887554,Operation,MTH002,-0.1,-0.1,J,Information and communication,61,Telecommunications,0.5,9.0,"Industry, Innovation and Infrastructure",0.8692974570020802,-0.0644506498182244,-0.0418618888759715,-0.1121616932991217,-0.1436859658117098,-0.1003201498790842,0.0619086097376614,0.0024434002581846,0.1265366084018521,-0.160746921164859,2,-0.1,1,2752734520.0,3111204208.0,5.282494999999999,5.970397999999999,3.3218989110173384e-05,6.617402977974478,4.718498871295094
1762,NAM,Northern America,US,United States of America,4440000000.0,3.059,3.9,2.439,2.286,175807.0,302607.0,22.21392021361577,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.5,3.0,Good Health and Wellbeing,-0.3025810092691456,-0.4011811121234665,-0.3406751944776501,-0.7858939211102226,-0.8135271195156834,-1.2462486588555792,3.1906564179179804,-0.6108001204457254,-0.7498308835376054,-0.683356809169464,4,-0.1,1,17316000000.0,10149840000.0,9.5121,5.575554,4.5487802618851305e-05,12.077147769454946,12.620193517528236
3671,WEU,Western Europe,ES,Spain,2396700000.0,3.732,3.537,4.554,3.095,12770.0,19805.0,21.59735862853762,Operation,MTH002,-0.1,-0.1,J,Information and communication,58,Publishing activities,0.078319481,9.0,"Industry, Innovation and Infrastructure",-0.1914294215778419,-0.1486039583012388,-0.1095877794186966,-0.0256910561825506,-0.2487191942357802,-0.112153420658168,-0.3871053360780134,-0.1795680719682465,-0.056057636041796,0.0099445457648444,3,-0.1,1,8477127900.0,7417786500.0,16.107498,14.094630000000002,1.0041005413315722e-05,9.454932254496262,9.893740201081249
3908,WEU,Western Europe,DK,Denmark,2380000000.0,3.219,4.235,2.653,2.071,6511.0,4695.0,21.590366325049963,Other,ENVIB010,-0.1,-0.1,H,Transportation And Storage,49,Land transport and transport via pipelines,0.394880403,8.0,Decent Work and Economic Growth,0.0105229244255235,-0.32617307713079,-0.5459120021956404,1.0074911089970535,3.141630831056072,0.9189412684485792,-0.1948882820315266,1.125189295837934,-0.339874077540772,-0.4926451888720022,4,-0.1,1,10079300000.0,4928980000.0,11.235455000000002,5.494363000000001,1.033271124433927e-06,8.781401907682376,8.454466361507933
58,WEU,Western Europe,NO,Norway,655579000.0,3.682,4.566,3.084,2.81,231720.0,3401.0,20.30102937411963,Other,ENVIB025,-0.25,-0.25,I,Accommodation And Food Service Activities,55,Accommodation,0.281057441,8.0,Decent Work and Economic Growth,-0.3561052530303132,-0.5007140834567876,-0.8189984184927371,6.367926259426223,2.09365846787341,0.7367705847335644,0.9860347885915364,0.9233084048540172,-0.7919783346654152,-0.3473243010601045,4,-0.1812114885,1,2993373714.0,1842176990.0,14.081544,8.66604,5.222593576580707e-05,12.353289340754502,8.132118772955806
1181,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,3050000000.0,2.853,3.387,2.882,1.857,18199.0,4680.0,21.8384074278936,Operation,MTH002,-0.1,-0.1,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",1.0,9.0,"Industry, Innovation and Infrastructure",-0.1500908437845648,-0.1400270798588174,-0.144084160164596,-0.2271920659278595,-0.0748224649506283,-0.0719684666196036,-0.157951291367081,0.1671356915992947,-0.2606180627261334,-0.3418663983881329,1,-0.1,1,10330350000.0,5663850000.0,9.761334,5.3518740000000005,9.190606958410844e-06,9.809176873064889,8.45126704130007
10282,NAM,Northern America,US,United States of America,2190000000.0,3.255,3.946,2.708,2.667,331192.0,243753.0,21.50716738123144,Manufacturing,C.20.26.B,-0.027,-0.027,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,2.0,Zero Hunger,-0.1665755230920142,-0.0443349999486589,-0.2409382558613835,-0.4237393733080528,-0.0272901472242711,-0.1303134624488459,-0.2104811621399065,0.1959443899484796,-0.5199433891719292,-0.4368858086305342,2,-0.027,1,8641740000.0,5840730000.0,10.685768,7.222236,4.5487802618851305e-05,12.710456566004188,12.403914798981855
3937,NAM,Northern America,US,United States of America,1657225000.0,2.905,3.0,2.9,2.738,3749.0,17537.0,21.22841035434385,Operation,MTH002,-0.1,-0.1,J,Information and communication,58,Publishing activities,1.0,9.0,"Industry, Innovation and Infrastructure",-0.1878194664882234,-0.2076881689171545,-0.0993701485199847,-0.1593879601672233,-0.27355718927758,-0.0397704730539486,-0.2132360675888908,0.5696362370311673,-0.0621378570808254,-0.4277003752184117,1,-0.1,1,4971675000.0,4537482050.0,8.7,7.9402,4.5487802618851305e-05,8.229511118964457,9.7721252343393
2929,NAM,Northern America,US,United States of America,1120000000.0,2.984,3.1,2.935,2.833,18.88,126.0,20.83659452314627,Transportation,M.70.4.P,0.1,0.1,M,"Professional, scientific and technical activities",69,Legal and accounting activities,1.0,12.0,Responsible Consumption and Production,-0.2032158082768041,-0.2055069072048429,-0.115843770267205,-0.0573041007182991,-0.3183696792350444,-0.1123443576713316,-0.1856496535321967,0.0110093291582185,0.2607715671978575,-0.3322015737870409,1,0.1,1,3472000000.0,3172960000.0,9.0985,8.314855000000001,4.5487802618851305e-05,2.989714201228428,4.844187086458591
1157,WEU,Western Europe,DK,Denmark,7780000000.0,3.185,3.65,2.9,2.69,74384.0,19399.0,22.77482217526525,Operation,MTH002,-0.1,-0.1,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",1.0,9.0,"Industry, Innovation and Infrastructure",-0.1500908437845647,-0.1400270798588176,-0.1440841601646057,-0.2271920659278609,-0.0748224649506291,-0.0719684666196036,-0.157951291367083,0.1671356915992951,-0.2606180627261348,-0.3418663983881355,1,-0.1,1,28397000000.0,20928200000.0,10.585,7.800999999999999,1.033271124433927e-06,11.217009587591344,9.87302834505142
4176,WEU,Western Europe,ES,Spain,936000000.0,2.925,3.5,2.1,2.881,3342.11,88.81,20.65712603551024,Manufacturing,C.32.1.P,0.25,0.25,C,Manufacturing,32,Other manufacturing,1.0,3.0,Good Health and Wellbeing,-0.218360350210147,0.0379143140560749,-0.4455435695140675,-1.2456083274472871,3.706007226280711,0.5949580259786541,0.0087648570888725,-0.2473938776204061,0.4011948407926978,0.5353406231889702,2,0.0,1,3276000000.0,2696616000.0,7.35,6.0501,1.0041005413315722e-05,8.114656790455482,4.497696327682858
1262,WEU,Western Europe,IT,Italy,3510000000.0,2.67,3.1,3.0,1.5,6176.45,4761.1,21.978881874709085,Operation,J.58.20.P,0.1,0.1,J,Information and communication,58,Publishing activities,1.0,9.0,"Industry, Innovation and Infrastructure",-0.1878194664882235,-0.2076881689171546,-0.0993701485199848,-0.1593879601672232,-0.2735571892775802,-0.0397704730539488,-0.2132360675888906,0.5696362370311673,-0.062137857080825,-0.4277003752184118,1,0.1,1,10881000000.0,5265000000.0,9.3,4.5,2.691973307029712e-05,8.728660843940895,8.468444026406328
3035,NAM,Northern America,US,United States of America,1186077000.0,3.558,4.875,3.0,1.857,559769.0,310903.0,20.893917060372253,Operation,MTH002,-0.1,-0.1,B,Mining And Quarrying,6,Extraction of crude petroleum and natural gas,0.333333333,2.0,Zero Hunger,1.8564406951354169,-0.072308175556698,-0.2634499218761639,-0.1102699080308004,2.0379854548688305,0.5685547215409994,-0.361136190894702,0.6165197681568011,-0.0979029759722572,-0.2710992552290952,3,-0.1,1,5782125375.0,2202544989.0,14.625,5.571,4.5487802618851305e-05,13.235281264059404,12.647239461837351
1419,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,4310000000.0,3.487,3.233,4.75,2.429,29145.0,26129.0,22.184203741294088,End-use,C.28.1.P,0.180046404,0.180046404,R,Human Health And Social Work Activities,92,Gambling and betting activities,1.0,12.0,Responsible Consumption and Production,-0.2626620041088898,-0.2575486083938308,-0.1379471422184051,-0.0692131873354631,-0.371795546849874,-0.0961606615282282,-0.3166237659282751,0.1215541671485287,-0.2350553297630235,-0.3239014795237993,2,0.140023202,1,13934230000.0,10468990000.0,15.35675,11.53775,9.190606958410844e-06,10.280072961093644,10.17083935851466
1208,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,3371500000.0,3.16,3.602,2.807,2.786,41015.0,5405.0,21.938623586435515,Operation,M.75.2.P,0.090923921,0.090923921,M,"Professional, scientific and technical activities",75,Veterinary activities,1.0,3.0,Good Health and Wellbeing,-0.1923478070459889,-0.2723963857641747,-0.2155895245813714,-0.4792138497942351,-0.5733798709595865,-0.7753397947425642,1.9358849471134911,-0.3507902203141995,-0.5506961890803796,-0.5350330403047072,1,0.090923921,1,12144143000.0,9392999000.0,10.110814,7.820302,9.190606958410844e-06,10.621717513463537,8.595264726836392
1564,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,581000000.0,2.822,3.0,3.0,2.286,426.0,2280.0,20.180261316537354,Operation,MTH002,-0.1,-0.1,N,"Professional, Scientific And Technical Activities",82,"Office administrative, office support and other business support activities",1.0,12.0,Responsible Consumption and Production,-0.306526481814449,-0.2546519085160109,-0.2564220241134101,-0.4055113277314095,-0.5951278896947292,-0.0216752305303685,-0.8992688854589538,0.2268661812814202,-0.8978141081415405,-1.961849798056334,1,-0.1,1,1743000000.0,1328166000.0,9.0,6.8580000000000005,9.190606958410844e-06,6.056784013228625,7.732369222284388
2616,WEU,Western Europe,FR,France,5610000000.0,2.845,3.405,2.985,1.667,612.0,2811.0,22.44781655665927,Operation,MTH002,-0.1,-0.1,I,Accommodation And Food Service Activities,56,Food and beverage service activities,0.194410265,13.0,Climate Action,-0.3634512920240286,-0.4816459848554576,-0.8579386983275488,7.642318772593639,1.5905129798010926,0.0344883893277892,1.1697221200310204,0.2621796100127505,-0.4777673158368828,0.092106992632175,4,-0.1,1,19102050000.0,9351870000.0,10.163925,4.975995,1.4630044194219064e-05,6.418364935936212,7.941651252930556
2126,WEU,Western Europe,ES,Spain,843000000.0,2.996,3.75,2.0,2.833,380.42,5296.02,20.55247751715237,Disposal ,Q.86.1.P,0.233570402,0.233570402,Q,Education,86,Human health activities,0.934281609,5.0,Gender Equality,-0.1075806709825983,-0.3152380932228572,-0.343433196796577,-0.999988410672182,-0.3163062899763248,-1.5363442933563427,4.956303085817,-0.5582314396027207,0.4880512106432909,1.1175115451762716,4,0.233570402,1,3161250000.0,2388219000.0,7.5,5.666,1.0041005413315722e-05,5.943901130176372,8.574899677259506
90,WEU,Western Europe,IT,Italy,686200000.0,3.181,3.957,2.585,2.5,46555.0,29729.0,20.346679689845924,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,3.0,Good Health and Wellbeing,-0.1292209714998991,-0.0588249862110991,-0.1330587678184051,-0.2242079399675828,-0.0434914597081014,-0.0705133708190663,-0.1216459936173295,0.1115193765404074,-0.2741815124568212,-0.2406238726585232,1,-0.1,1,2715293400.0,1715500000.0,10.228845,6.4625,2.691973307029712e-05,10.748411168061867,10.299911915992144
3954,NAM,Northern America,US,United States of America,2983781000.0,2.573,3.1,2.678,1.5,120.0,130.0,21.81645712550888,Operation,MTH002,-0.1,-0.1,J,Information and communication,62,"Computer programming, consultancy and related activities",0.41165,8.0,Decent Work and Economic Growth,-0.193874385837495,-0.1924542217746893,-0.1162199287242121,-0.0121525175918174,-0.2423151695825254,-0.0379196439661541,-0.2244133959688462,0.211359118756039,-0.2067542339804839,-0.5554043166449053,3,-0.1,1,9249721100.0,4475671500.0,8.3018,4.017,4.5487802618851305e-05,4.795790545596741,4.875197323201151
3148,WEU,Western Europe,FR,France,1360000000.0,3.143,3.939,2.346,2.667,65556.0,203288.0,21.030750537429665,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.6136,3.0,Good Health and Wellbeing,-0.1739393115271055,-0.1467383498757926,-0.1436164810035898,-0.2899543442293597,-0.2007869367621985,-0.3227697136147786,0.7027910402737595,-0.0998258864074837,-0.2455710734233716,-0.2112090133215333,2,-0.1,1,5357040000.0,3627120000.0,9.240894,6.256781999999999,1.4630044194219064e-05,11.090675272201246,12.222383890921895
1796,NAM,Northern America,US,United States of America,1440000000.0,3.201,3.75,2.981,2.476,10991.0,142319.0,21.08790895122877,Raw materials,C.22.34.B,-0.75,-0.75,C,Manufacturing,22,Manufacture of rubber and plastic products,1.0,3.0,Good Health and Wellbeing,-0.2084963460359305,-0.1030856672992084,-0.1428804597140813,-0.314341638042162,0.0875718474352262,-0.0956935698482329,-0.3042402217754854,-0.1239783493714071,-0.4526556025442932,-0.6557602607137941,1,-0.75,1,5400000000.0,3565440000.0,11.17875,7.380955999999999,4.5487802618851305e-05,9.30492301446213,11.865833322339716
3345,NAM,Northern America,US,United States of America,607851000.0,3.144,3.44,2.96,2.833,4972.0,68798.0,20.22544034575258,Operation,MTH004,-0.24,-0.24,C,Manufacturing,22,Manufacture of rubber and plastic products,0.98,3.0,Good Health and Wellbeing,-0.3217928786402731,-0.1326142068974955,-0.2559982890281247,-0.5937173310368162,0.2260171106368219,-0.1787691417245745,-0.5706824764193231,-0.2707442842734579,-0.8639511075368194,-1.2475763104763526,4,-0.24,1,2091007440.0,1722041883.0,10.1824,8.38568,4.5487802618851305e-05,8.511778558714738,11.13894448893208
2285,WEU,Western Europe,FR,France,2500000000.0,2.949,3.058,2.92,2.786,6231.0,317.0,21.639556569220566,Other,ENVIB010,-0.1,-0.1,J,Information and communication,62,"Computer programming, consultancy and related activities",1.0,16.0,"Peace, Justice and Strong Institutions",-0.1608745289169817,-0.1667006445809759,-0.0851835860757423,-0.1030855657943609,-0.2833444657241638,-0.0577918384387305,-0.1791272556499838,0.1633901123737028,-0.0378477281447858,-0.4650781294849642,1,-0.1,1,7645000000.0,6965000000.0,8.929359999999999,8.13512,1.4630044194219064e-05,8.737452587550584,5.762051382780177
3985,WEU,Western Europe,DK,Denmark,14500000000.0,2.17,2.491,2.286,1.452,1057.0,1112.0,23.397414486441907,Disposal ,C.26.55.P,0.011785714,0.011785714,J,Information and communication,61,Telecommunications,0.941071429,9.0,"Industry, Innovation and Infrastructure",-0.159808045776344,-0.1968099076365112,-0.067019369041976,-0.1391888602031713,-0.3196512115362366,-0.0449774073083754,-0.367673902409835,0.0160912527640092,0.3789026643124576,-0.4143495652286994,6,-0.0576007326666666,1,36119500000.0,21054000000.0,5.694426,3.319272,1.033271124433927e-06,6.964135612418245,7.014814351275545
1077,WEU,Western Europe,FR,France,1406689000.0,3.077,3.29,3.12,2.643,3008.0,3062.0,21.064504553688327,Transportation,M.70.4.P,0.1,0.1,M,"Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",0.5,12.0,Responsible Consumption and Production,-0.3377897482335552,-0.2191092583714067,-0.2464313848272745,-1.4145858993071598,-0.3681770458699775,-2.5643531138163183,8.3330289710769,-2.195474838798368,0.6197665352406128,1.9926402440718944,2,0.1,1,4628006810.0,3717879027.0,10.2648,8.24616,1.4630044194219064e-05,8.009363076630045,8.027150106832774
1367,WEU,Western Europe,IE,Ireland,744117000.0,2.027,1.479,1.979,3.071,54564.0,3311.0,20.427708839842005,Operation,E.38.34.B,-0.214874475,-0.214874475,E,"Water Supply; Sewerage, Waste Management And Remediation Activities",38,"Waste collection, recovery and disposal activities",0.974724405,3.0,Good Health and Wellbeing,-0.2975674683579016,-0.2155517155625561,-0.0619581729498883,-0.2124909812089119,-0.4923866639279013,-0.2474416186902095,-0.9951971205209202,-0.3086532165093754,-0.6083286835255255,-0.7201075861800272,18,-0.4297489505,1,1100549043.0,2285183307.0,2.926941,6.077509000000001,4.026631224046934e-06,10.90714793054719,8.10530751550515
3632,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1380000000.0,2.557,2.6,2.5,2.548,1037.0,126.0,21.04534933684016,Transportation,M.70.5.P,0.25,0.25,M,"Professional, scientific and technical activities",71,Architectural and engineering activities; technical testing and analysis,1.0,12.0,Responsible Consumption and Production,-0.2467543858658738,-0.2364516643899611,2.115047530818876,-0.0568198572543193,-0.1070102422443786,-0.1995253568802024,0.3634508475634014,-0.1275506741858136,-0.1213127011991072,-0.095435063873933,2,0.25,1,3588000000.0,3516240000.0,6.5,6.37,9.190606958410844e-06,6.945051063725834,4.844187086458591
3850,WEU,Western Europe,SE,Sweden,16400000000.0,2.665,3.102,2.205,2.429,20943.0,257.0,23.52054717183754,Manufacturing,F.42.41.B,-0.2475,-0.2475,F,Construction,42,Civil engineering,0.77,9.0,"Industry, Innovation and Infrastructure",-0.337157862568352,-0.233139102492961,7.971499129091036,0.4704017725160567,0.6720815337888546,0.1692594030754535,0.1079499723117365,-0.0853552694478907,0.1508114252242375,0.2498794656533804,6,-0.16725,1,50872800000.0,39835600000.0,6.83991,5.355945,1.0694268470598077e-06,9.94960748814968,5.552959584921617
3346,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,794970000.0,3.235,3.8,3.0,2.5,49281.0,35641.0,20.49381493731544,Manufacturing,C.32.3.B,-0.1,-0.1,C,Manufacturing,10,Manufacture of food products,1.0,3.0,Good Health and Wellbeing,-0.2205563306309887,-0.2413288036380869,-0.1285776940766982,-0.0302956623493282,-0.3054288661871325,-0.0625763486627381,-0.2151699703188845,0.2032005511330708,-0.2250539337454275,-0.3990051943710836,2,-0.1,1,3020886000.0,1987425000.0,11.4,7.5,9.190606958410844e-06,10.80531418179946,10.481279996733043
1824,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,3044500000.0,3.226,3.625,3.233,2.5,108280.0,3070.0,21.83660252134137,Operation,MTH004,-0.25,-0.25,C,Manufacturing,10,Manufacture of food products,1.0,3.0,Good Health and Wellbeing,-0.2205563306309887,-0.2413288036380869,-0.1285776940766982,-0.0302956623493282,-0.3054288661871325,-0.0625763486627381,-0.2151699703188845,0.2032005511330708,-0.2250539337454275,-0.3990051943710836,2,-0.25,1,11036312500.0,7611250000.0,11.719625,8.0825,9.190606958410844e-06,11.59248497900144,8.029758520440822
4146,WEU,Western Europe,NL,Netherlands,1070000000.0,3.245,3.741,2.607,3.119,19413.0,1066.0,20.790924486354804,Operation,MTH002,-0.1,-0.1,F,Construction,42,Civil engineering,0.8,9.0,"Industry, Innovation and Infrastructure",-0.2216879341610003,0.1065663186593015,2.837111393738549,0.1284237259312823,0.1610229505471774,0.0377766556203675,-0.067272775581734,-0.0012085608202005,-0.026064910492799,-0.0535350236747212,2,-0.1,1,4002870000.0,3337330000.0,9.752787,8.131233000000002,2.870823443040889e-05,9.873749734272172,6.9726062513017535
1437,WEU,Western Europe,SE,Sweden,19900000000.0,3.032,3.643,3.034,1.929,37.0,2299.0,23.71398556872711,Operation,MTH002,-0.1,-0.1,K,Financial and insurance activities,64,"Financial service activities, except insurance and pension funding",0.569989422,9.0,"Industry, Innovation and Infrastructure",-0.2494039796057847,-0.2239389269288079,-0.1751070394281667,-0.2573576222661042,-0.472991337789068,0.1231662488076276,-0.518448835393995,0.1769097291308292,-0.5552475901862771,-1.2016405231795757,2,-0.1,1,72495700000.0,38387100000.0,11.052862,5.852586,1.0694268470598077e-06,3.6375861597263857,7.7406644019172415
1195,WEU,Western Europe,FR,France,6050000000.0,3.17,3.859,3.449,1.595,45800.0,3500.0,22.52332410915445,Farming,I.56.1.B,-0.07258118,-0.07258118,A,"Agriculture, Forestry And Fishing",1,"Crop and animal production, hunting and related service activities",0.362905898,12.0,Responsible Consumption and Production,-0.1689685451971267,-0.1429128604646212,-0.0774632268443675,-0.0378015785738667,0.018549244287891,-0.0163278584217283,-0.1448117194687086,0.082096352390026,-0.1560128477749843,-0.2300050083567712,5,-0.07258118,1,23346950000.0,9649750000.0,13.309691,5.501155,1.4630044194219064e-05,10.732061203925053,8.160803920954665
10314,WEU,Western Europe,DE,Germany,1018100000.0,2.961,3.013,2.992,2.833,2295.0,1303.0,20.741203983059645,Other,ENVIB010,-0.1,-0.1,N,"Professional, Scientific And Technical Activities",78,Employment activities,1.0,12.0,Responsible Consumption and Production,-0.2057722379010423,-0.2049529621633062,-0.1231298780885685,0.1085713591485253,-0.1659365443128542,-0.0243081402632718,-0.1757331539498806,0.2471775794467748,-0.2533500281503502,-0.4507610331538016,1,-0.1,1,3067535300.0,2884277300.0,9.014896,8.476336,1.1990447633649742e-05,7.738923757439457,7.173191742486599
2957,NAM,Northern America,US,United States of America,514711000.0,2.907,3.0,2.65,3.048,378.0,11430.0,20.059116138010268,Operation,MTH002,-0.1,-0.1,J,Information and communication,62,"Computer programming, consultancy and related activities",0.178016401,9.0,"Industry, Innovation and Infrastructure",-0.1830228256766214,-0.2003917173489278,-0.0968447077310989,-0.1493652105532837,-0.2752994850061928,-0.0429785716608535,-0.2071641396451408,0.497317763999448,-0.0578138157478057,-0.4343542285104056,2,-0.1,1,1544133000.0,1568839128.0,7.949999999999999,8.0772,4.5487802618851305e-05,5.937536205082426,9.344084242025778
4215,WEU,Western Europe,NL,Netherlands,417000000.0,2.913,3.327,2.0,3.262,1560.0,1428.0,19.84859678216116,Other,ENVIB010,-0.085,-0.085,C,Manufacturing,32,Other manufacturing,0.94,3.0,Good Health and Wellbeing,-0.2907432425513427,0.0645200336822044,-0.6382754167851968,-1.7978750137010848,5.3320074104461375,0.8560212430445552,0.0135078295806775,-0.3533585511700766,0.567994031387369,0.7537359225793442,6,-0.0575,1,1387359000.0,1360254000.0,6.654,6.524,2.870823443040889e-05,7.353081920515432,7.264730177929867
3160,WEU,Western Europe,FR,France,1600000000.0,2.903,3.675,2.0,2.595,23843.0,1535.0,21.193269466817146,Operation,MTH002,-0.1,-0.1,L,Financial And Insurance Activities,68,Real estate activities,0.03,3.0,Good Health and Wellbeing,-0.2424450894748708,-0.2790933376091454,-0.2097396729126253,-0.3762360596643274,-1.0277771585230953,0.1894165923745237,0.293530799217526,6.712623874715333,2.5624490245874934,3.760602353953118,4,-0.1,1,5880000000.0,4152000000.000001,7.35,5.19,1.4630044194219064e-05,10.079287892339815,7.336936913707618
87,WEU,Western Europe,IT,Italy,568178000.0,2.726,3.0,2.677,2.286,2440.0,447.22,20.15794530963378,Operation,MTH002,-0.1,-0.1,J,Information and communication,58,Publishing activities,1.0,9.0,"Industry, Innovation and Infrastructure",-0.1878194664882237,-0.2076881689171549,-0.0993701485199848,-0.1593879601672236,-0.2735571892775802,-0.0397704730539489,-0.2132360675888912,0.5696362370311697,-0.0621378570808253,-0.4277003752184136,1,-0.1,1,1704534000.0,1298854908.0,8.031,6.119622000000001,2.691973307029712e-05,7.80016307039296,6.105284183307442
3642,NAM,Northern America,US,United States of America,195000000.0,3.376,3.75,2.87,3.31,196.0,7919.0,19.088510121656228,Raw materials,C.22.34.B,-1.0,-1.0,C,Manufacturing,22,Manufacture of rubber and plastic products,1.0,11.0,Sustainable Cities and Communities,-0.2084963460359305,-0.1030856672992084,-0.1428804597140813,-0.314341638042162,0.0875718474352262,-0.0956935698482329,-0.3042402217754854,-0.1239783493714071,-0.4526556025442932,-0.6557602607137941,1,-1.0,1,731250000.0,645450000.0,10.7625,9.4997,4.5487802618851305e-05,5.2832037287379885,8.977146484808472
3785,WEU,Western Europe,FR,France,599700000.0,3.028,4.0,1.75,2.81,1655.64,1757.36,20.21194008980624,Manufacturing,C.11.2.B,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,-0.2020996221309397,-0.2020996988328295,-0.1502649496717048,-0.3313565779430995,-0.2998400207480256,-0.4816221433023002,1.2219606457097376,-0.2329155369991831,-0.2275543301989229,-0.1926857055512954,1,-0.1,1,2398800000.0,1685157000.0,7.0,4.9175,1.4630044194219064e-05,7.412546733713537,7.472136835437934
4090,NAM,Northern America,US,United States of America,55100000000.0,2.425,2.629,2.354,2.143,431504.0,1105788.0,24.732415553123428,Operation,MTH002,-0.1,-0.1,G,Wholesale And Retail Trade,47,Retail trade,0.195180176,9.0,"Industry, Innovation and Infrastructure",0.0775162076509804,-0.2347862180074138,-0.2017088833262776,0.276966948556501,-0.7021361582328424,-0.4599116344918325,-1.171277102449349,-1.9992280188033773,4.808005109763816,0.734082049912418,4,-0.1,1,144857900000.0,118079299999.99998,6.188666,5.044622,4.5487802618851305e-05,12.975034376924,13.916069665287209
1267,NAM,Northern America,US,United States of America,17400700000.0,3.297,3.621,3.417,2.571,40498.0,25105.0,23.579776272300226,Farming,A.1.4.B,-0.433661864,-0.40794920304,G,Wholesale And Retail Trade,47,Retail trade,0.333333333,12.0,Responsible Consumption and Production,0.2140350682811574,-0.1005753999208814,0.0028885817651381,0.2956541458183911,-0.091521546993041,-0.0586863282061431,-0.1644509231508036,-0.006110389677337,-0.2401837246256715,-0.2460088021907326,3,-0.433661864,1,63007934700.0,44737199700.0,12.372957,8.785107,4.5487802618851305e-05,10.60903256143177,10.130862140378154
1332,WEU,Western Europe,IT,Italy,2341600000.0,2.682,3.9,1.661,1.714,37280.0,1714.0,21.574100293769007,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,-0.2020996221309397,-0.2020996988328295,-0.1502649496717048,-0.3313565779430995,-0.2998400207480256,-0.4816221433023002,1.2219606457097376,-0.2329155369991831,-0.2275543301989229,-0.1926857055512954,1,-0.1,1,9132240000.0,4013502400.0,6.4779,2.846954,2.691973307029712e-05,10.526239092474103,7.44716835960004
1328,NAM,Northern America,US,United States of America,6260000000.0,2.764,3.9,1.738,1.952,19100.0,28000.0,22.55744602221816,Manufacturing,C.21.9.B,-0.161424238,-0.161424238,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,-0.2020996221309397,-0.2020996988328295,-0.1502649496717048,-0.3313565779430995,-0.2998400207480256,-0.4816221433023002,1.2219606457097376,-0.2329155369991831,-0.2275543301989229,-0.1926857055512954,1,-0.161424238,1,24414000000.0,12219520000.0,6.7782,3.392576,4.5487802618851305e-05,9.857495968685136,10.239995502805316
